timestamp,long_avg,short_avg,index_change,short_vs_long_diff_prozent,volatility_change
2025-08-16 08:30:14.886511,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:14.912163,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:14.964223,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:19.998454,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:20.008721,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:20.099840,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:25.297352,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:25.304661,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:30.402507,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:30.412888,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:35.653100,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:35.660710,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:40.898788,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:40.926102,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:46.048889,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:46.058982,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:51.206384,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:51.220764,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:30:56.325409,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:01.499563,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:06.563868,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:11.633965,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:16.863339,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:22.117830,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:27.267385,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:32.457438,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:37.570741,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:42.675745,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:47.755578,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:54.493510,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:31:59.639764,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:32:04.809580,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
2025-08-16 08:32:09.886464,17.6781,21.5783,-0.2897135097229152,22.06232570242277,1.753204519348785
